cell_id	cell	seed_block_id	generation	environment_richness	environment_gene_diversity	mean_adult_richness	mean_adult_gene_diversity
p01-s01-c0018	c0018	sb0003	4	100	0.9477990160071882	3.5	0.5480738391318069
p01-s01-c0018	c0018	sb0003	5	100	0.9518654756798148	3.42	0.5309314864162815
p01-s01-c0019	c0019	sb0001	0	100	0.9549670784452735		
p01-s01-c0019	c0019	sb0001	1	100	0.9549675250010479	3.414	0.5359418250948071
p01-s01-c0019	c0019	sb0001	2	100	0.9549693087454239	3.409	0.528593633261501
p01-s01-c0019	c0019	sb0001	3	100	0.9549702036494665	3.436	0.5372764250419544
p01-s01-c0019	c0019	sb0001	4	100	0.9549693914806395	3.404	0.5333781324190673
p01-s01-c0019	c0019	sb0001	5	100	0.9549669657296784	3.397	0.5349578828985757
p01-s01-c0019	c0019	sb0002	0	100	0.9549670784452735		
p01-s01-c0019	c0019	sb0002	1	100	0.9549676221027554	3.357	0.5226567764699653
p01-s01-c0019	c0019	sb0002	2	100	0.954969663726013	3.462	0.5463387716489423
p01-s01-c0019	c0019	sb0002	3	100	0.9549673515352284	3.433	0.5311794876105211
p01-s01-c0019	c0019	sb0002	4	100	0.9549678673383449	3.397	0.5366335780829524
p01-s01-c0019	c0019	sb0002	5	100	0.9549684665157648	3.399	0.5358853484505601
p01-s01-c0019	c0019	sb0003	0	100	0.9549670784452735		
p01-s01-c0019	c0019	sb0003	1	100	0.9549664653333365	3.441	0.5259984078882755
p01-s01-c0019	c0019	sb0003	2	100	0.9549654210786906	3.358	0.5299126434509379
p01-s01-c0019	c0019	sb0003	3	100	0.9549662446899883	3.419	0.5325411173913398
p01-s01-c0019	c0019	sb0003	4	100	0.9549670567854013	3.479	0.5434849163730637
p01-s01-c0019	c0019	sb0003	5	100	0.9549659341939725	3.351	0.5339035579562885
p01-s01-c0020	c0020	sb0001	0	100	0.9549670784452735		
p01-s01-c0020	c0020	sb0001	1	100	0.9550084382036257	3.414	0.5359418250948071
p01-s01-c0020	c0020	sb0001	2	100	0.9551417473197363	3.403	0.5280098192078154
p01-s01-c0020	c0020	sb0001	3	100	0.9551948446933095	3.432	0.5373494372035533
p01-s01-c0020	c0020	sb0001	4	100	0.9550308585763323	3.402	0.5341384452019283
p01-s01-c0020	c0020	sb0001	5	100	0.9548017277967589	3.406	0.536421164852639
p01-s01-c0020	c0020	sb0002	0	100	0.9549670784452735		
p01-s01-c0020	c0020	sb0002	1	100	0.9550096074767023	3.357	0.5226567764699653
p01-s01-c0020	c0020	sb0002	2	100	0.9552287357314724	3.461	0.5431986427640383
p01-s01-c0020	c0020	sb0002	3	100	0.9550252510884747	3.42	0.5312001047260653
p01-s01-c0020	c0020	sb0002	4	100	0.9551150622115284	3.395	0.5397134591897242
p01-s01-c0020	c0020	sb0002	5	100	0.9551326808950145	3.395	0.5371967229585302
p01-s01-c0020	c0020	sb0003	0	100	0.9549670784452735		
p01-s01-c0020	c0020	sb0003	1	100	0.9549066016891612	3.441	0.5259984078882755
p01-s01-c0020	c0020	sb0003	2	100	0.9548361941690654	3.35	0.529427812988647
p01-s01-c0020	c0020	sb0003	3	100	0.9548344067611442	3.405	0.5278355171742287
p01-s01-c0020	c0020	sb0003	4	100	0.9547719946617698	3.484	0.5454803738107623
p01-s01-c0020	c0020	sb0003	5	100	0.9546390403062013	3.36	0.5319927340918545
