cell_id	cell	label	H	f	R	alpha	u	richness_mean	richness_median	richness_minimum	richness_maximum	richness_sd	shannon_mean	shannon_median	shannon_minimum	shannon_maximum	shannon_sd	simpson_mean	simpson_median	simpson_minimum	simpson_maximum	simpson_sd	hill_q1_mean	hill_q1_median	hill_q1_minimum	hill_q1_maximum	hill_q1_sd	hill_q2_mean	hill_q2_median	hill_q2_minimum	hill_q2_maximum	hill_q2_sd	evenness_mean	evenness_median	evenness_minimum	evenness_maximum	evenness_sd	total_variation_mean	total_variation_median	total_variation_minimum	total_variation_maximum	total_variation_sd	original_strains_lost_mean	original_strains_lost_median	original_strains_lost_minimum	original_strains_lost_maximum	original_strains_lost_sd	final_mutant_richness_mean	final_mutant_richness_median	final_mutant_richness_minimum	final_mutant_richness_maximum	final_mutant_richness_sd	mutant_abundance_fraction_mean	mutant_abundance_fraction_median	mutant_abundance_fraction_minimum	mutant_abundance_fraction_maximum	mutant_abundance_fraction_sd	generated_mutant_lineages_mean	generated_mutant_lineages_median	generated_mutant_lineages_minimum	generated_mutant_lineages_maximum	generated_mutant_lineages_sd	maximum_mutants_in_one_transition_mean	maximum_mutants_in_one_transition_median	maximum_mutants_in_one_transition_minimum	maximum_mutants_in_one_transition_maximum	maximum_mutants_in_one_transition_sd	adult_mutant_lineages_mean	adult_mutant_lineages_median	adult_mutant_lineages_minimum	adult_mutant_lineages_maximum	adult_mutant_lineages_sd	released_mutant_lineages_mean	released_mutant_lineages_median	released_mutant_lineages_minimum	released_mutant_lineages_maximum	released_mutant_lineages_sd	root_richness_mean	root_richness_median	root_richness_minimum	root_richness_maximum	root_richness_sd	root_total_variation_mean	root_total_variation_median	root_total_variation_minimum	root_total_variation_maximum	root_total_variation_sd	infection_richness_g5_mean	infection_richness_g5_median	infection_richness_g5_minimum	infection_richness_g5_maximum	infection_richness_g5_sd	pooled_adult_richness_g5_mean	pooled_adult_richness_g5_median	pooled_adult_richness_g5_minimum	pooled_adult_richness_g5_maximum	pooled_adult_richness_g5_sd	release_richness_g5_mean	release_richness_g5_median	release_richness_g5_minimum	release_richness_g5_maximum	release_richness_g5_sd	median_original_occupancy_hosts_g5_mean	median_original_occupancy_hosts_g5_median	median_original_occupancy_hosts_g5_minimum	median_original_occupancy_hosts_g5_maximum	median_original_occupancy_hosts_g5_sd	median_original_occupancy_fraction_g5_mean	median_original_occupancy_fraction_g5_median	median_original_occupancy_fraction_g5_minimum	median_original_occupancy_fraction_g5_maximum	median_original_occupancy_fraction_g5_sd	elapsed_minutes_mean	elapsed_minutes_median	elapsed_minutes_minimum	elapsed_minutes_maximum	elapsed_minutes_sd	output_mib_mean	output_mib_median	output_mib_minimum	output_mib_maximum	output_mib_sd	peak_rss_mib_mean	peak_rss_mib_median	peak_rss_mib_minimum	peak_rss_mib_maximum	peak_rss_mib_sd
p01-s01-c0011	c0011	Very weak feedback boundary	100	1e-05	1000000	0.000999000999001	0.0	100.0	100.0	100.0	100.0	0.0	3.5330872272549176	3.533086192955188	3.532918123858004	3.5332573649515617	0.00016962291184133613	0.9549720819003104	0.9549689899909392	0.954968019610812	0.95497923609918	6.214686677322507e-06	34.22947917067028	34.229443438864955	34.223691010625316	34.23530306252057	0.005806108410627657	22.208444336387956	22.20691918299825	22.206440653009707	22.211973173155915	0.003065414236062099	0.7672001434398356	0.7671999188445029	0.7671634231037601	0.7672370883712436	3.6833147308542613e-05	0.0003935546666666709	0.0004109570000000058	0.00034720100000000347	0.00042250600000000353	4.05566475480084e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	100.0	100.0	100.0	0.0	0.0003935546666666709	0.0004109570000000058	0.00034720100000000347	0.00042250600000000353	4.05566475480084e-05	69.0	69.0	65.0	73.0	4.0	50.333333333333336	51.0	46.0	54.0	4.041451884327381	50.333333333333336	51.0	46.0	54.0	4.041451884327381	3.0	3.0	2.5	3.5	0.5	0.03	0.03	0.025	0.035	0.005000000000000001	0.11473263544483214	0.10283939980048065	0.10266126141650603	0.13869724511750975	0.020754151895314973	0.14646689097086588	0.14724063873291016	0.14477825164794922	0.14738178253173828	0.0014641063708495541	106.31119791666667	106.796875	105.29296875	106.84375	0.8821237403529455
p01-s01-c0012	c0012	Strong feedback boundary	1000	0.01	10000000000	0.909090909091	0.0	100.0	100.0	100.0	100.0	0.0	3.4869217863543986	3.486522896619955	3.462538929242892	3.511703533200348	0.024584729108504816	0.9544446485028054	0.9540136534320905	0.9529517716538833	0.9563685204224426	0.0017486739547720742	32.69176744152675	32.6721455422471	31.89786020229197	33.505296580041176	0.8038978114949545	21.973200740215603	21.745584823166343	21.254785464892823	22.919231932587643	0.855249826206397	0.7571754453209723	0.7570888275156941	0.7518807751726909	0.762556733274532	0.005338506095454978	0.11294558133333334	0.10889378199999998	0.08936864200000003	0.14057432	0.025842178182926473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	100.0	100.0	100.0	0.0	0.11294558133333334	0.10889378199999998	0.08936864200000003	0.14057432	0.025842178182926473	78.33333333333333	78.0	78.0	79.0	0.5773502691896257	75.66666666666667	76.0	74.0	77.0	1.5275252316519468	75.66666666666667	76.0	74.0	77.0	1.5275252316519468	15.666666666666666	15.0	15.0	17.0	1.1547005383792517	0.015666666666666666	0.015	0.015	0.017	0.0011547005383792525	0.6151234562379412	0.6153213552664966	0.5808324354487316	0.6492165779985953	0.03419250080191776	1.0985298156738281	1.0968561172485352	1.0961503982543945	1.1025829315185547	0.003527792633184787	106.57682291666667	106.515625	106.3671875	106.84765625	0.2460110641513829
p01-s01-c0013	c0013	Matched return R=1e9, H=1000, u=1e-10	1000	0.001	1000000000	0.5	1e-10	160.33333333333334	156.0	156.0	169.0	7.505553499465135	3.5205083807966253	3.515021922746943	3.5108796794813992	3.5356235401615326	0.013252945966374913	0.9547984774584988	0.9548625793649418	0.9539262858117474	0.9556065671988072	0.0008419727879997677	33.80359169047916	33.616664885481974	33.4777044843352	34.31640570162031	0.44951213085825054	22.128256900801258	22.154566785841094	21.704349597562317	22.525854319000363	0.4113838346050529	0.6935342484395276	0.6960637922548292	0.6843955162834141	0.7001434367803392	0.008173016207589248	0.059813982999999994	0.059044876	0.05465886499999999	0.06573820799999999	0.00557957028013798	0.0	0.0	0.0	0.0	0.0	60.333333333333336	56.0	56.0	69.0	7.505553499465135	6.233333333333334e-08	6.1e-08	5.6e-08	7e-08	7.0945988845975905e-09	253561.0	253676.0	253261.0	253746.0	262.15453457836657	4.0	4.0	4.0	4.0	0.0	563.6666666666666	562.0	546.0	583.0	18.556220879622373	243.66666666666666	239.0	230.0	262.0	16.50252505931542	100.0	100.0	100.0	100.0	0.0	0.05981394666666667	0.059044830000000006	0.05465883	0.06573818000000001	0.005579574754480253	91.66666666666667	92.0	90.0	93.0	1.5275252316519468	1283.0	1290.0	1261.0	1298.0	19.467922333931785	140.66666666666666	142.0	134.0	146.0	6.110100926607786	13.0	13.0	12.0	14.0	1.0	0.013	0.013	0.012	0.014	0.001	1.4327792756440532	1.0255524378153495	1.0238331294502132	2.2489522596665967	0.706827060808732	10.517613410949707	10.522361755371094	10.506261825561523	10.524216651916504	0.00987441281380625	115.56380208333333	115.33203125	115.328125	116.03125	0.4048264823282573
p01-s01-c0014	c0014	Matched return R=1e9, H=10000, u=1e-10	10000	0.0001	1000000000	0.5	1e-10	157.66666666666666	157.0	157.0	159.0	1.1547005383792515	3.526639506959126	3.524560440786183	3.5194641623910288	3.5358939177001654	0.008409881211594606	0.9547153222863735	0.9543125790137847	0.9542644430846281	0.9555689447607078	0.0007396504332691885	34.01028929632964	33.938852201873495	33.76633034574022	34.32568534137519	0.2864383819143322	22.086489736923017	21.887862751143633	21.86482613189514	22.50678032773029	0.36416453286590483	0.6969015594133817	0.6960627109283871	0.6953298583236964	0.6993121089880616	0.0021195117772832882	0.021508955	0.021910139000000012	0.018654753	0.023961972999999998	0.00267625811227019	0.0	0.0	0.0	0.0	0.0	57.666666666666664	57.0	57.0	59.0	1.1547005383792517	5.766666666666667e-08	5.7e-08	5.7e-08	5.9e-08	1.1547005383792503e-09	2534898.6666666665	2535347.0	2532066.0	2537283.0	2637.238012264599	5.0	5.0	5.0	5.0	0.0	559.6666666666666	574.0	527.0	578.0	28.36077102854105	269.0	268.0	263.0	276.0	6.557438524302	100.0	100.0	100.0	100.0	0.0	0.021508925333333335	0.02191011900000001	0.018654715	0.023961942000000003	0.0026762626694725516	100.0	100.0	100.0	100.0	0.0	11487.333333333334	11493.0	11461.0	11508.0	24.00694344004112	155.0	155.0	152.0	158.0	3.0	82.5	78.5	78.0	91.0	7.365459931328117	0.008249999999999999	0.00785	0.0078	0.0091	0.0007365459931328122	14.28073295513362	12.965759852033807	10.536360810951253	19.3400782024158	4.546781903016769	109.76431655883789	109.7926435470581	109.64476680755615	109.85553932189941	0.10820386729163732	145.23307291666666	148.25	124.859375	162.58984375	19.045300070970114
p01-s01-c0015	c0015	Matched return R=1e9, H=100000, u=1e-10	100000	1e-05	1000000000	0.5	1e-10	154.66666666666666	155.0	154.0	155.0	0.5773502691896258	3.532781427376623	3.5335853849719365	3.528637596629205	3.5361213005287264	0.0038060763096955073	0.9549604375570873	0.9549976417408712	0.9547800290785614	0.9551036418518294	0.00016498309072088583	34.21917824364409	34.24653476934032	34.077508661354685	34.33349130023728	0.1301655195355137	22.20290075546966	22.221057710840064	22.114123021824067	22.273521533744844	0.08123563055631265	0.7007727694891696	0.70113488721505	0.6996510337372982	0.7015323875151609	0.0009915744777459253	0.006189442000000006	0.006477342999999997	0.00524184600000001	0.006849137000000009	0.000841434090717149	0.0	0.0	0.0	0.0	0.0	54.666666666666664	55.0	54.0	55.0	0.5773502691896258	5.466666666666667e-08	5.5e-08	5.4e-08	5.5e-08	5.773502691896271e-10	25340275.666666668	25338051.0	25336518.0	25346258.0	5237.247018552145	5.333333333333333	5.0	5.0	6.0	0.5773502691896258	592.3333333333334	590.0	581.0	606.0	12.662279942148386	269.0	271.0	265.0	271.0	3.4641016151377544	100.0	100.0	100.0	100.0	0.0	0.006189418666666668	0.006477323999999997	0.005241816000000002	0.0068491160000000075	0.0008414395006305183	100.0	100.0	100.0	100.0	0.0	113813.0	113626.0	113622.0	114191.0	327.36371210016546	149.66666666666666	149.0	147.0	153.0	3.0550504633038935	830.0	818.5	818.0	853.5	20.35313243704762	0.0083	0.008185	0.00818	0.008535	0.00020353132437047591	119.32176505799482	104.37056431771683	102.13060458901843	151.46412626724924	27.858623314445826	1149.8416935602825	1149.7831497192383	1149.7058477401733	1150.0360832214355	0.17272638554739897	508.5065104166667	533.328125	413.33203125	578.859375	85.50970585334349
p01-s01-c0016	c0016	Matched return R=1e8, H=100	100	0.001	100000000	0.0909090909091	0.0	100.0	100.0	100.0	100.0	0.0	3.522797547353673	3.525221250125873	3.507117797590256	3.536053594344889	0.014619365061531817	0.954871040664394	0.954623333347783	0.954332197200631	0.9556575914447678	0.0006965534162034334	33.88148513825132	33.96128672404138	33.35200190145628	34.3311667892563	0.49443623370062717	22.162266002200127	22.037758032434542	21.89726544088995	22.551774533275893	0.3445609001400607	0.7649657678390046	0.7654920682088748	0.7615609534390668	0.7678442818690725	0.0031745547875762763	0.034409638666666666	0.03394475299999999	0.03161616100000001	0.03766800199999999	0.0030525864254144033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	100.0	100.0	100.0	0.0	0.034409638666666666	0.03394475299999999	0.03161616100000001	0.03766800199999999	0.0030525864254144033	70.66666666666667	73.0	63.0	76.0	6.8068592855540455	54.666666666666664	56.0	51.0	57.0	3.2145502536643185	54.666666666666664	56.0	51.0	57.0	3.2145502536643185	2.6666666666666665	3.0	2.0	3.0	0.5773502691896258	0.02666666666666667	0.03	0.02	0.03	0.005773502691896256	0.19978889833954683	0.10301390663371421	0.1029362665838562	0.39341652180107	0.16768644528557575	0.1497198740641276	0.1494903564453125	0.14902305603027344	0.15064620971679688	0.0008355631188178263	105.56510416666667	105.5390625	105.4140625	105.7421875	0.1656053447456734
p01-s01-c0017	c0017	Matched return R=1e8, H=10000	10000	1e-05	100000000	0.0909090909091	0.0	100.0	100.0	100.0	100.0	0.0	3.5334130241343433	3.5333422314409124	3.531135793690271	3.535761047271846	0.0023134392962751043	0.954985521927887	0.9550487278145706	0.9548482296899081	0.9550596082791827	0.00011902296032492661	34.24069360408758	34.23820861579365	34.16274742061871	34.32112477585038	0.07921791487826774	22.21517824197377	22.24631142528916	22.14752584743038	22.25169745320177	0.05865055148726056	0.7672708893333132	0.7672555168952553	0.7667763950253721	0.7677807560793126	0.0005023569602951853	0.004028650000000004	0.003987568000000002	0.0039385030000000125	0.0041598789999999965	0.00011626534903830263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	100.0	100.0	100.0	0.0	0.004028650000000004	0.003987568000000002	0.0039385030000000125	0.0041598789999999965	0.00011626534903830263	100.0	100.0	100.0	100.0	0.0	100.0	100.0	100.0	100.0	0.0	100.0	100.0	100.0	100.0	0.0	88.16666666666667	89.5	84.0	91.0	3.685557397915997	0.008816666666666665	0.00895	0.0084	0.0091	0.00036855573979160006	7.203131426628938	5.43834977238439	5.433010555951236	10.738033951551188	3.0613165504949507	10.60012118021647	10.601287841796875	10.596991539001465	10.602084159851074	0.002739438119735775	106.66145833333333	106.6328125	106.375	106.9765625	0.30180258146192745
p01-s01-c0018	c0018	Alpha series H=100, alpha=0.909; f=0.1 sensitivity	100	0.1	10000000000	0.909090909091	0.0	100.0	100.0	100.0	100.0	0.0	3.090419888158808	3.0842053828057616	2.941225153092152	3.2458291285785115	0.1523970489481701	0.9401559727020373	0.9346567578012093	0.9339456855769532	0.9518654747279492	0.010146956893480674	22.15737618043789	21.850097478839388	18.93903532199811	25.68299574047617	3.3824644391097065	17.07265557182428	15.303801377925897	15.139056528472477	20.775108809074474	3.2074764530505404	0.6710761520957176	0.6697266894044243	0.6386789270114843	0.704822839871244	0.03309259870826501	0.312656415	0.31629060600000003	0.3014384	0.320240239	0.009913767982651249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	100.0	100.0	100.0	0.0	0.312656415	0.31629060600000003	0.3014384	0.320240239	0.009913767982651249	38.0	39.0	28.0	47.0	9.539392014169456	35.0	37.0	28.0	40.0	6.244997998398398	35.0	37.0	28.0	40.0	6.244997998398398	5.833333333333333	7.0	3.5	7.0	2.0207259421636903	0.05833333333333334	0.07	0.035	0.07	0.0202072594216369	0.1518433213166544	0.13954567434999868	0.13943239663331042	0.17655189296665413	0.021398325698466506	0.14950688680013022	0.14829540252685547	0.14824199676513672	0.15198326110839844	0.002144769295247021	106.4921875	106.55078125	106.171875	106.75390625	0.2954065243836661
p01-s01-c0019	c0019	Alpha series H=1000, alpha=0.001; f=1e-6 sensitivity	1000	1e-06	1000000	0.000999000999001	0.0	100.0	100.0	100.0	100.0	0.0	3.533049004136183	3.5330528884777364	3.5330258027558146	3.533068321174999	2.1523709588821177e-05	0.9549671211915047	0.9549669647747114	0.9549659332390065	0.9549684655607963	1.2733864581161343e-06	34.2281705152434	34.22830346412099	34.22737637836696	34.22883170324224	0.0007367151255351661	22.205997639760255	22.20592049808014	22.205411856478296	22.20666056472233	0.0006279181465670567	0.7671918433950617	0.7671926868691129	0.7671868052793284	0.767196038036744	4.673814152281394e-06	0.0001371730000000027	0.00014161400000000423	0.0001168309999999995	0.0001530740000000044	1.852513489829693e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	100.0	100.0	100.0	0.0	0.0001371730000000027	0.00014161400000000423	0.0001168309999999995	0.0001530740000000044	1.852513489829693e-05	100.0	100.0	100.0	100.0	0.0	91.33333333333333	91.0	90.0	93.0	1.5275252316519468	91.33333333333333	91.0	90.0	93.0	1.5275252316519468	10.666666666666666	11.0	9.0	12.0	1.5275252316519468	0.010666666666666666	0.011	0.009	0.012	0.001527525231651947	1.2661212960388992	1.2243224402166863	1.081414211583342	1.4926272363166693	0.2087687624828427	1.0365626017252605	1.0363245010375977	1.0356435775756836	1.0377197265625	0.0010583560870348915	106.12630208333333	106.0625	105.83203125	106.484375	0.33081886496883883
p01-s01-c0020	c0020	Alpha series H=1000, alpha=0.091	1000	0.0001	100000000	0.0909090909091	0.0	100.0	100.0	100.0	100.0	0.0	3.5304786489809	3.5319987485705524	3.526651064805319	3.5327861335668285	0.003338082420935429	0.9548578153778003	0.9548017268419571	0.9546390393515621	0.9551326799398817	0.00025155456763673094	34.1404316565405	34.192241054236376	34.00987980160158	34.219174113783545	0.11386038619791268	22.152688166818212	22.124739069197236	22.04538849497309	22.287936936284314	0.12366608524165539	0.766633697864826	0.7669637832966909	0.7658025485215887	0.7671347617761989	0.0007248553877752255	0.012655235333333334	0.013257788999999992	0.010879080000000006	0.013828837	0.0015644710865568329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	100.0	100.0	100.0	0.0	0.012655235333333334	0.013257788999999992	0.010879080000000006	0.013828837	0.0015644710865568329	99.0	99.0	98.0	100.0	1.0	89.66666666666667	89.0	89.0	91.0	1.1547005383792517	89.66666666666667	89.0	89.0	91.0	1.1547005383792517	10.666666666666666	11.0	10.0	11.0	0.5773502691896257	0.010666666666666666	0.011	0.01	0.011	0.0005773502691896253	1.0630325380833405	1.082182231283332	0.9357147042833579	1.1712006786833322	0.1189051895293754	1.0692990620930989	1.068918228149414	1.0684137344360352	1.0705652236938477	0.001125167710218165	106.96875	107.10546875	106.48828125	107.3125	0.4287810040266039
