run_id	cell_id	cell	seed_block_id	panel	H	B	HB	alpha_target	alpha	m	generation	source_role	source_run_id	D0	shannon	simpson	D1	D2	evenness	TV	turnover	realized_host_feedback	mean_adult_richness	mean_adult_gene_diversity
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	72	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.52930008298727	0.9548890331547517	34.10009202571912	22.167558576841607	0.76637777551103	0.010408334000000002	0.004607678999999984	0.5	11.8932	0.8472596764857632
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	73	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.527646851107307	0.9548110976328136	34.04376324157309	22.129327060755127	0.7660187807696428	0.010169904999999988	0.005110011000000006	0.5	11.9352	0.8469834249266631
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	74	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.526885651669259	0.9547468305370388	34.01785900851918	22.097899702218175	0.7658534884118567	0.010346412999999995	0.004745341999999985	0.5	11.9532	0.8471725841401533
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	75	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.526515985872034	0.9546980124205647	34.005286093580395	22.074086666650974	0.7657732165039152	0.010302640999999996	0.004504343000000002	0.5	11.9289	0.8466786450672417
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	76	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.527345302446162	0.9547407478612877	34.033498938018525	22.09492982639575	0.7659533003098624	0.009732193	0.004587528999999996	0.5	11.9185	0.846898521871993
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	77	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.524823838223752	0.9546332343786641	33.947792785989286	22.042567644048695	0.7654057713108078	0.010214994999999994	0.004327627999999993	0.5	11.9186	0.8468210821581197
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	78	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.5278405987496675	0.9547242193468719	34.050359779449415	22.08686378400214	0.7660608525356222	0.010801951	0.003939620000000007	0.5	11.9388	0.8473669549911343
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	79	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.528192500398429	0.9547543925444992	34.0623442657533	22.101592977473093	0.7661372670077371	0.010950222999999986	0.003919594999999989	0.5	11.9376	0.8474284767653842
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	80	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.5287157433250673	0.9547988040395996	34.080171810116575	22.123308438035032	0.766250887765604	0.011051413000000003	0.003583143999999997	0.5	11.954	0.8472192476887119
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	81	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.5322583320701098	0.954891554070169	34.201117947924665	22.168797425554455	0.7670201511374163	0.012022847999999985	0.004558997000000003	0.5	11.9809	0.8479757597739291
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	82	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.5321001096795954	0.9548548436115166	34.195706993363046	22.15077053659519	0.7669857935818594	0.011337381000000007	0.004074190000000001	0.5	11.9355	0.8477026926010499
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	83	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.5365904406582644	0.9551010817010992	34.34960229765558	22.2722514903991	0.7679608565648369	0.010720623999999996	0.004941409999999998	0.5	11.9732	0.8477786184490452
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	84	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.5344460960154365	0.9550220186012542	34.276023828977024	22.233100928533105	0.7674952180419975	0.010168991000000006	0.004289246999999999	0.5	11.9439	0.8473989031496266
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	85	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.5330451129274323	0.9549464536889773	34.22803732126029	22.19581102665262	0.7671909984298174	0.009287503999999997	0.004111338000000005	0.5	11.947	0.8472845812656815
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	86	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.5288291264441627	0.9547418640420902	34.08403614536676	22.095474743590906	0.7662755085970862	0.009663527000000005	0.0041528279999999956	0.5	11.9286	0.8471101865999666
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	87	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.5288634497609315	0.9547525617604241	34.0852060426134	22.100698711498413	0.7662829618106227	0.009466401000000006	0.003971212999999996	0.5	11.9392	0.8470945032338894
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	88	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.5291064311959865	0.9547898421729211	34.09348912116819	22.118923004534235	0.7663357245588475	0.008276545000000012	0.005065239000000002	0.5	11.9425	0.8472646046285659
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	89	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.528146001601605	0.9547610926074429	34.060760444551114	22.10486631170329	0.7661271699222992	0.00793278300000001	0.0038343179999999993	0.5	11.9642	0.8479534625849181
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	90	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.528167887797619	0.9548355631355577	34.061505913188284	22.141314481600332	0.7661319224493786	0.00871194	0.004740499000000002	0.5	11.9193	0.8473783092589543
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	91	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.5291158706403776	0.9548476885330558	34.093810946281764	22.14726040619418	0.7663377743081531	0.008291865999999995	0.004381712000000005	0.5	11.9183	0.8474347796464695
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	92	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.5309531357090926	0.9548793370504828	34.156507892010545	22.16279492876333	0.7667367313487213	0.007841221999999995	0.004185538000000002	0.5	11.9591	0.8476187978934189
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	93	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.5306241453667004	0.9548720565865104	34.145272579040295	22.15921941838548	0.7666652920035711	0.008614493999999992	0.004392581999999998	0.5	11.9364	0.8479289030969387
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	94	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.5341481788341014	0.95501698419253	34.265813933497675	22.230612644560345	0.7674305261480384	0.009689698000000012	0.00465106499999999	0.5	11.9558	0.8473124825988181
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	95	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.5337934693796282	0.9550220186960228	34.253661680717144	22.233100975378235	0.7673535019686601	0.009981373000000012	0.004857958999999994	0.5	11.931	0.8476742272545779
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	96	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.5324672642861255	0.9549728552564478	34.2082644098248	22.208825491720724	0.7670655201916701	0.009836477000000003	0.004847736000000005	0.5	11.9639	0.8476566454842764
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	97	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.5319634355957508	0.9548650390562855	34.19103364580833	22.1557741292177	0.7669561151816429	0.009901888000000011	0.0047745079999999985	0.5	11.9243	0.8470961531010891
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	98	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.5318609544095136	0.9549273916346166	34.18752988765935	22.18642400043614	0.766933861674802	0.009643955000000003	0.004866189999999997	0.5	11.9459	0.8478899209893791
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	99	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.5362813105027366	0.955088534290899	34.33898544083483	22.26602904650601	0.7678937298044691	0.009006275000000003	0.004277569000000018	0.5	11.9602	0.8480201638022953
p01-s03-c0062-v210-adaptive-g1000-sb0009	p01-s03-c0062	c0062	sb0009	H-by-B	10000	50	500000	0.5	0.5	0.1	100	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0009	100	3.532587459511041	0.9549543116361021	34.21237632697097	22.199682951264563	0.767091620253136	0.01007996600000001	0.003912165000000011	0.5	11.9565	0.8471745865341199
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	0	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5330417033688466	0.9549670784452735	34.227920618960724	22.205976549506016	0.7671902580535777	0.0	0.0			
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	1	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5353935454107717	0.9550854010739738	34.30851401600188	22.264475780959035	0.7677009540641357	0.003770603000000002	0.003770603000000002	0.5	11.9834	0.8473538697624843
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	2	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.534694909845256	0.9550897970778991	34.28455323881046	22.266655123659834	0.7675492472786534	0.005812315000000008	0.004022041000000016	0.5	11.9398	0.8474125477219077
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	3	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5326400758580636	0.9550113235696436	34.21417650459522	22.227815515933766	0.7671030457477209	0.007448376000000003	0.0038570510000000024	0.5	11.9382	0.8474307763949926
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	4	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5319908283251595	0.9549212517838723	34.19197024436914	22.18340214784919	0.7669620634372561	0.007388299000000004	0.004576973000000006	0.5	11.9592	0.847562188579039
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	5	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.533997153232599	0.9550407564839188	34.26063930909762	22.242367126179886	0.7673977313553592	0.008602915000000001	0.004818915000000006	0.5	11.9438	0.8471167426745904
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	6	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.533378858959843	0.9550384314983478	34.23946269939473	22.24121696206514	0.767263470459934	0.008861317000000007	0.003936295999999993	0.5	11.9866	0.8480493470070211
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	7	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5330382674038914	0.9550722365371958	34.22780301322703	22.25795194162959	0.7671895119432677	0.010071343999999996	0.004327911999999999	0.5	11.9964	0.8480891648123315
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	8	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.533952749264849	0.9551927064683751	34.25911803455021	22.317795188727494	0.767388089156275	0.01070142	0.004774845000000005	0.5	11.959	0.8476231026369274
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	9	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.532680633388002	0.9551430509755423	34.21556417522318	22.293089961485375	0.7671118527034468	0.010810810999999997	0.004412914999999986	0.5	11.9695	0.8479198543120792
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	10	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.532851549373855	0.9551084788470876	34.22141266189139	22.275921472870888	0.7671489666382093	0.011433564999999991	0.0048348029999999865	0.5	11.9657	0.8482505016400844
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	11	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5281126614304603	0.9549006361624524	34.05962487189877	22.17326176932561	0.7661199301961222	0.011208747000000002	0.004990514999999995	0.5	11.9192	0.8467910733833691
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	12	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.528101080922212	0.9548355279057446	34.05923044641583	22.141297210627478	0.7661174155207073	0.010553019999999998	0.004222593000000001	0.5	11.9143	0.8469919814883892
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	13	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5303129207721127	0.9549651607480225	34.13464738392158	22.205030962913657	0.7665977104415401	0.010871963000000002	0.004346227999999997	0.5	11.9403	0.8474322089762736
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	14	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.529983947003816	0.9549177220846287	34.123419827229284	22.18166530709042	0.766526274695409	0.009615388000000006	0.004084296999999992	0.5	11.9246	0.8467473737251312
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	15	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5300797221520197	0.9548870183440277	34.126688159330456	22.16656854175397	0.7665470720045932	0.009591843000000017	0.004095586000000005	0.5	11.9475	0.8472264368243304
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	16	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5290733336618803	0.9548904462153223	34.09236072942279	22.168252977480503	0.7663285375206339	0.009682726000000003	0.004004776999999998	0.5	11.9364	0.8471443020624014
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	17	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5291592304431183	0.9549080390000328	34.09528927924896	22.176901998135076	0.7663471897696864	0.009045116999999998	0.004202667999999983	0.5	11.944	0.8473002094078396
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	18	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5305720501540954	0.9549772177482704	34.14349382013865	22.210977420472116	0.7666539796718872	0.009184467000000012	0.005026419000000005	0.5	11.9451	0.8475491204383914
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	19	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.532375744424462	0.9550553425337209	34.205133817456144	22.2495855208214	0.7670456469062176	0.009532242999999989	0.004480192999999994	0.5	11.9364	0.8480866129535676
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	20	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.532306755412169	0.9549973032780285	34.20277412045624	22.220890587469476	0.7670306661325421	0.00941089600000001	0.0037928909999999944	0.5	11.9574	0.8479274272423507
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	21	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5315533017086556	0.9550198597627078	34.17701361951584	22.23203384259164	0.7668670557396394	0.008555671000000006	0.004912674000000001	0.5	11.9361	0.8474640458096665
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	22	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5318313389848224	0.9550575300919735	34.18651742443492	22.25066851124275	0.7669274307670407	0.010191917999999989	0.004578962000000005	0.5	11.941	0.8478522082363054
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	23	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.530616591441161	0.9549393332580325	34.14501464916791	22.19230367198813	0.7666636516894819	0.008870608000000007	0.005931057999999983	0.5	11.9484	0.8471961412157061
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	24	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5293207565973663	0.9548773071079418	34.10079700501311	22.161797887200258	0.7663822647284229	0.008732082000000014	0.003798170000000018	0.5	11.9282	0.8471666626599376
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	25	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.53078472088507	0.9549805291723671	34.150755914117454	22.212611157264	0.7667001605343495	0.009362869999999999	0.004548418999999994	0.5	11.9498	0.8470585552993786
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	26	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.530035200472532	0.9549530159115075	34.125168815680375	22.199044402962695	0.7665374042447299	0.010086161000000015	0.005117211000000005	0.5	11.9189	0.8475414702287604
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	27	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5321771181596255	0.9550665750284519	34.19834045418027	22.255147490608678	0.7670025157608278	0.010013763000000012	0.004658659999999999	0.5	11.9737	0.8470308176960792
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	28	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5307918984008166	0.9549356622283086	34.151001032585455	22.190495843216034	0.7667017191120907	0.009348183000000005	0.004023886000000007	0.5	11.9372	0.8473673321768563
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	29	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5301163887701716	0.9549353892147133	34.127939492514926	22.19036140719305	0.7665550340595599	0.010355853999999996	0.004481945	0.5	11.9821	0.8478988077883547
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	30	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.531479325829414	0.9549743395678736	34.17448543839686	22.2095576256442	0.7668509920815652	0.008934092000000005	0.0038119860000000024	0.5	11.9729	0.8477720936987418
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	31	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5303225615270097	0.9549038851231486	34.13497646927682	22.174859247427474	0.7665998039048667	0.010159813999999991	0.004726721000000005	0.5	11.9434	0.8470952601009101
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	32	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5293252266618116	0.9548904941959515	34.10094943811406	22.168276556695304	0.7663832353905841	0.008548528999999989	0.004863692999999999	0.5	11.9316	0.8473080426925796
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	33	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.531013091481564	0.9549665424899086	34.158555833218465	22.205712270169656	0.7667497505792926	0.00963438799999999	0.004554337000000006	0.5	11.9462	0.848023706166429
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	34	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.530670356930077	0.954990976369888	34.14685052192741	22.217767001970163	0.7666753267170584	0.009213101999999994	0.004258699000000002	0.5	11.9659	0.8476901840422181
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	35	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5355225751791552	0.9552221021953542	34.31294112122699	22.33244634133422	0.7677289725223408	0.007942253000000005	0.004803024000000007	0.5	12.006	0.8480733208260454
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	36	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.536064772306433	0.9551945253973247	34.33155054386322	22.31870120488117	0.7678467091325812	0.007821668999999993	0.0036189459999999966	0.5	11.9749	0.8478837761194754
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	37	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.535876154489669	0.9551849424418781	34.32507561241643	22.313928721458712	0.7678057512940766	0.009200394000000008	0.0050187890000000105	0.5	12.0085	0.848508179877741
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	38	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.536569923021834	0.9552396327277074	34.3488975322342	22.341192911055835	0.7679564012166953	0.00893218700000001	0.004081363000000011	0.5	12.0002	0.8477111263606674
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	39	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5348734136184587	0.9551371742463667	34.290673707173255	22.290169716271436	0.7675880088805038	0.00896310300000001	0.0041284790000000165	0.5	11.9689	0.8484417217096563
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	40	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5380224067607657	0.9552709493213836	34.398824997988356	22.356834871929667	0.7682718040531313	0.008927353	0.0046622550000000205	0.5	11.9837	0.8475757167704474
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	41	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.534565635737315	0.9550944628579309	34.28012142024022	22.268968676095913	0.7675211757627874	0.009117729000000005	0.004524017000000001	0.5	11.9572	0.8477537636128439
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	42	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.534128863840957	0.9550666551063075	34.26515209592818	22.25518715256772	0.7674263319505681	0.008943755000000003	0.003825881999999997	0.5	11.9482	0.8472859835551956
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	43	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.534090726656881	0.9549485147967338	34.26384534443337	22.196826486144392	0.7674180505662683	0.009615498000000005	0.005506829999999994	0.5	11.9407	0.8473338479632537
p01-s03-c0062-v210-adaptive-g1000-sb0010	p01-s03-c0062	c0062	sb0010	H-by-B	10000	50	500000	0.5	0.5	0.1	44	new-simulation	p01-s03-c0062-v210-adaptive-g1000-sb0010	100	3.5338633552330525	0.9549260214381796	34.25605561074655	22.18574955899377	0.7673686774889128	0.009588286999999992	0.003906368000000008	0.5	11.954	0.8476477085744788
