cell_id	cell	panel	H	B	HB	alpha_target	alpha	m	response	n	mean	sd	ci90_low	ci90_high
p01-s03-c0074	c0074	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.5	D2_g100	12	22.20810161628128	0.0035981704603999243	22.20623622651391	22.20996700604865
p01-s03-c0074	c0074	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.5	evenness_g100	12	0.7672038203022082	2.7777257046836797e-05	0.7671894198140626	0.7672182207903538
p01-s03-c0074	c0074	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.5	TV_g100	12	0.0003557160000000024	1.8162772255359395e-05	0.0003462999231673206	0.0003651320768326842
p01-s03-c0074	c0074	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.5	TV_tail_mean	12	0.00036245206000000055	7.598136567558732e-06	0.0003585129786362384	0.0003663911413637627
p01-s03-c0074	c0074	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.5	TV_tail_sd	12	3.592148414040061e-05	4.815345390330848e-06	3.342507767040943e-05	3.841789061039179e-05
p01-s03-c0075	c0075	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.9	D0_g100	12	100.0	0.0	100.0	100.0
p01-s03-c0075	c0075	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.9	D1_g100	12	34.22849652105572	0.0013042775165971702	34.22782034799498	34.22917269411646
p01-s03-c0075	c0075	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.9	D2_g100	12	22.206357700531374	0.0007258140383096	22.205981418725113	22.206733982337635
p01-s03-c0075	c0075	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.9	evenness_g100	12	0.7671939114906096	8.274303030544533e-06	0.7671896218660975	0.7671982011151216
p01-s03-c0075	c0075	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.9	TV_g100	12	0.00010452274999999936	9.500119292311564e-06	9.959762888311408e-05	0.00010944787111688464
p01-s03-c0075	c0075	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.9	TV_tail_mean	12	0.0001082551533333334	2.4568914161726574e-06	0.00010698143377009813	0.00010952887289656868
p01-s03-c0075	c0075	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.9	TV_tail_sd	12	1.0619955382365023e-05	8.646408186985372e-07	1.0171701984311432e-05	1.1068208780418614e-05
p01-s03-c0076	c0076	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.99	D0_g100	12	100.0	0.0	100.0	100.0
p01-s03-c0076	c0076	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.99	D1_g100	12	34.22815471897926	0.0010044934597054952	34.227633962155274	34.22867547580325
p01-s03-c0076	c0076	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.99	D2_g100	12	22.205972384547948	0.0006481774478724198	22.205636351669014	22.206308417426882
p01-s03-c0076	c0076	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.99	evenness_g100	12	0.7671917431296355	6.372605112600103e-06	0.7671884393972249	0.767195046862046
p01-s03-c0076	c0076	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.99	TV_g100	12	9.077674999999828e-05	7.894208960601637e-06	8.668417662732183e-05	9.486932337267472e-05
p01-s03-c0076	c0076	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.99	TV_tail_mean	12	9.03691033333336e-05	1.707363318610154e-06	8.948395959187685e-05	9.125424707479036e-05
p01-s03-c0076	c0076	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.99	TV_tail_sd	12	8.66901402500083e-06	9.620235323908342e-07	8.170274770415555e-06	9.167753279586106e-06
p01-s03-c0077	c0077	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.0	D0_g100	12	100.0	0.0	100.0	100.0
p01-s03-c0077	c0077	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.0	D1_g100	12	33.23062369381629	0.9108018531919734	32.75843915566166	33.70280823197092
p01-s03-c0077	c0077	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.0	D2_g100	12	21.900001710972514	0.7253763929234663	21.52394679202337	22.27605662992166
p01-s03-c0077	c0077	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.0	evenness_g100	12	0.7606942365823297	0.005966419159963199	0.7576010820552381	0.7637873911094213
p01-s03-c0077	c0077	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.0	TV_g100	12	0.0592701575	0.004060696135973315	0.057164981799235674	0.06137533320076432
p01-s03-c0077	c0077	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.0	TV_tail_mean	12	0.05070160101833333	0.0036828851588248035	0.04879229283928014	0.052610909197386514
p01-s03-c0077	c0077	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.0	TV_tail_sd	12	0.005269832936601645	0.0017173663661383925	0.004379503342304658	0.006160162530898632
p01-s03-c0078	c0078	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.001	D0_g100	12	100.0	0.0	100.0	100.0
p01-s03-c0078	c0078	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.001	D1_g100	12	33.44940125904968	1.3225695834337872	32.76374509163802	34.13505742646134
p01-s03-c0078	c0078	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.001	D2_g100	12	21.961117109024485	0.9684576599181699	21.45904222712985	22.46319199091912
p01-s03-c0078	c0078	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.001	evenness_g100	12	0.7620332883305663	0.008804997116473081	0.7574685375208	0.7665980391403325
p01-s03-c0078	c0078	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.001	TV_g100	12	0.05666088341666667	0.0047928780912709565	0.0541761246076821	0.05914564222565124
p01-s03-c0078	c0078	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.001	TV_tail_mean	12	0.04904491066166666	0.00402015790126676	0.0469607510881373	0.05112907023519603
p01-s03-c0078	c0078	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.001	TV_tail_sd	12	0.004739223559151263	0.0012567518913677734	0.004087689079592652	0.0053907580387098746
p01-s03-c0079	c0079	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.01	D0_g100	12	100.0	0.0	100.0	100.0
p01-s03-c0079	c0079	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.01	D1_g100	12	33.73550839273522	0.6186532039197747	33.414781687637955	34.056235097832484
p01-s03-c0079	c0079	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.01	D2_g100	12	21.978148265907592	0.5304986016688475	21.703123312518652	22.25317321929653
p01-s03-c0079	c0079	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.01	evenness_g100	12	0.7640097068902262	0.004022630612738094	0.7619242653955852	0.7660951483848671
p01-s03-c0079	c0079	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.01	TV_g100	12	0.040562290333333334	0.0034761770921368207	0.038760145257495014	0.042364435409171654
p01-s03-c0079	c0079	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.01	TV_tail_mean	12	0.035859127925	0.002090708439388384	0.034775247610737484	0.03694300823926251
p01-s03-c0079	c0079	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.01	TV_tail_sd	12	0.0029978046636261364	0.001136581748102051	0.0024085696660009915	0.0035870396612512814
p01-s03-c0080	c0080	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.1	D0_g100	12	100.0	0.0	100.0	100.0
p01-s03-c0080	c0080	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.1	D1_g100	12	34.16377837779326	0.20559777856488484	34.05719087824321	34.2703658773433
p01-s03-c0080	c0080	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.1	D2_g100	12	22.194037598536454	0.15144807733624552	22.115522781948407	22.2725524151245
p01-s03-c0080	c0080	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.1	evenness_g100	12	0.7667793491051856	0.0013052688887087852	0.7661026620900873	0.767456036120284
p01-s03-c0080	c0080	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.1	TV_g100	12	0.01320856916666667	0.0015758479847248078	0.012391606563591735	0.014025531769741605
p01-s03-c0080	c0080	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.1	TV_tail_mean	12	0.012627894515	0.00044806941642440233	0.012395603100886048	0.012860185929113952
p01-s03-c0080	c0080	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.1	TV_tail_sd	12	0.0012384787666929267	0.0002486569200499784	0.0011095682330337416	0.0013673893003521118
p01-s03-c0081	c0081	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.5	D0_g100	12	100.0	0.0	100.0	100.0
p01-s03-c0081	c0081	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.5	D1_g100	12	34.249603132707065	0.034167481639900514	34.231889777731446	34.267316487682685
p01-s03-c0081	c0081	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.5	D2_g100	12	22.22611802791242	0.03467303446953081	22.20814258055245	22.24409347527239
p01-s03-c0081	c0081	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.5	evenness_g100	12	0.7673276727122333	0.0002165834288813337	0.7672153899517407	0.767439955472726
p01-s03-c0081	c0081	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.5	TV_g100	12	0.003424421583333335	0.0002783383572268136	0.0032801233825805968	0.0035687197840860736
p01-s03-c0081	c0081	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.5	TV_tail_mean	12	0.0034872447166666674	7.222189497730375e-05	0.003449802915241915	0.00352468651809142
p01-s03-c0081	c0081	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.5	TV_tail_sd	12	0.0003406573246181018	3.184894506513417e-05	0.0003241459622799722	0.00035716868695623137
p01-s03-c0082	c0082	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.9	D0_g100	12	100.0	0.0	100.0	100.0
p01-s03-c0082	c0082	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.9	D1_g100	12	34.23207521016413	0.007699054691088752	34.228083810090894	34.23606661023737
p01-s03-c0082	c0082	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.9	D2_g100	12	22.210286229614464	0.006343655881460469	22.206997505275464	22.213574953953465
p01-s03-c0082	c0082	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.9	evenness_g100	12	0.7672166087907413	4.8841041871219154e-05	0.7671912882616733	0.7672419293198093
p01-s03-c0082	c0082	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.9	TV_g100	12	0.0005924601666666692	4.4768210143184974e-05	0.0005692511047215419	0.0006156692286117966
p01-s03-c0082	c0082	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.9	TV_tail_mean	12	0.000613626036666667	7.317916827383239e-06	0.0006098322288639246	0.0006174198444694095
p01-s03-c0082	c0082	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.9	TV_tail_sd	12	6.052123411417349e-05	4.343301939629108e-06	5.826954785196117e-05	6.27729203763858e-05
p01-s03-c0083	c0083	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.99	D0_g100	12	100.0	0.0	100.0	100.0
p01-s03-c0083	c0083	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.99	D1_g100	12	34.228427941393534	0.0013046508748675543	34.22775157477368	34.22910430801339
p01-s03-c0083	c0083	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.99	D2_g100	12	22.206328895344452	0.0006922285488202058	22.20597002517255	22.206687765516353
p01-s03-c0083	c0083	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.99	evenness_g100	12	0.7671934764173894	8.276688151805923e-06	0.7671891855563655	0.7671977672784134
p01-s03-c0083	c0083	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.99	TV_g100	12	0.0001046358333333357	9.65495763215514e-06	9.963043979525206e-05	0.00010964122687141935
p01-s03-c0083	c0083	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.99	TV_tail_mean	12	0.00010840763666666681	2.5619379441900356e-06	0.00010707945811639411	0.0001097358152169395
p01-s03-c0083	c0083	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.99	TV_tail_sd	12	1.0347004933712355e-05	8.506977978040947e-07	9.90597997822116e-06	1.078802988920355e-05
p01-s03-c0084	c0084	alpha-by-m	1000	10	10000	0.99	0.99	0.0	D0_g100	12	23.25	2.378884383296277	22.01672141156342	24.48327858843658
p01-s03-c0084	c0084	alpha-by-m	1000	10	10000	0.99	0.99	0.0	D1_g100	12	14.929560857655476	1.8780532776491217	13.95592678298959	15.903194932321362
p01-s03-c0084	c0084	alpha-by-m	1000	10	10000	0.99	0.99	0.0	D2_g100	12	11.620047316530695	1.8201701334087295	10.676421443576633	12.563673189484756
p01-s03-c0084	c0084	alpha-by-m	1000	10	10000	0.99	0.99	0.0	evenness_g100	12	0.8584981461713012	0.03185586021248304	0.8419831988320589	0.8750130935105435
p01-s03-c0084	c0084	alpha-by-m	1000	10	10000	0.99	0.99	0.0	TV_g100	12	0.4467556204166667	0.05796462495378876	0.4167051768792596	0.4768060639540738
p01-s03-c0084	c0084	alpha-by-m	1000	10	10000	0.99	0.99	0.0	TV_tail_mean	12	0.40174649325500006	0.052778092939326705	0.3743848894639003	0.4291080970460998
p01-s03-c0084	c0084	alpha-by-m	1000	10	10000	0.99	0.99	0.0	TV_tail_sd	12	0.03274965603795229	0.01225099965494321	0.02639840346448763	0.03910090861141695
p01-s03-c0085	c0085	alpha-by-m	1000	10	10000	0.99	0.99	0.001	D0_g100	12	100.0	0.0	100.0	100.0
p01-s03-c0085	c0085	alpha-by-m	1000	10	10000	0.99	0.99	0.001	D1_g100	12	16.75332176925505	2.267082664755485	15.578004242984811	17.928639295525286
p01-s03-c0085	c0085	alpha-by-m	1000	10	10000	0.99	0.99	0.001	D2_g100	12	13.02728213795801	1.8983279775706903	12.043137105518884	14.011427170397138
p01-s03-c0085	c0085	alpha-by-m	1000	10	10000	0.99	0.99	0.001	evenness_g100	12	0.6102136901833589	0.02958514378479296	0.5948759442122642	0.6255514361544536
p01-s03-c0085	c0085	alpha-by-m	1000	10	10000	0.99	0.99	0.001	TV_g100	12	0.4369233985	0.05724428579272793	0.40724639844306915	0.46660039855693086
p01-s03-c0085	c0085	alpha-by-m	1000	10	10000	0.99	0.99	0.001	TV_tail_mean	12	0.39063354139333334	0.03897644706474143	0.3704270874959517	0.41083999529071497
p01-s03-c0085	c0085	alpha-by-m	1000	10	10000	0.99	0.99	0.001	TV_tail_sd	12	0.03498690186989505	0.013171048459646749	0.02815867088624583	0.041815132853544275
p01-s03-c0086	c0086	alpha-by-m	1000	10	10000	0.99	0.99	0.01	D0_g100	12	100.0	0.0	100.0	100.0
p01-s03-c0086	c0086	alpha-by-m	1000	10	10000	0.99	0.99	0.01	D1_g100	12	22.49082956048588	2.049820862430123	21.42814648201581	23.553512638955954
p01-s03-c0086	c0086	alpha-by-m	1000	10	10000	0.99	0.99	0.01	D2_g100	12	16.66286879136047	1.6465126531115926	15.80927169562489	17.51646588709605
p01-s03-c0086	c0086	alpha-by-m	1000	10	10000	0.99	0.99	0.01	evenness_g100	12	0.6751446410334498	0.02036122485111058	0.6645888263753106	0.6857004556915891
p01-s03-c0086	c0086	alpha-by-m	1000	10	10000	0.99	0.99	0.01	TV_g100	12	0.31821055174999996	0.028911071534948152	0.3032222632298978	0.3331988402701021
p01-s03-c0086	c0086	alpha-by-m	1000	10	10000	0.99	0.99	0.01	TV_tail_mean	12	0.3029495423933333	0.032545489487689254	0.2860770724165711	0.31982201237009555
p01-s03-c0086	c0086	alpha-by-m	1000	10	10000	0.99	0.99	0.01	TV_tail_sd	12	0.017918433841209887	0.0066757770180431875	0.014457528840807324	0.02137933884161245
p01-s03-c0087	c0087	alpha-by-m	1000	10	10000	0.99	0.99	0.1	D0_g100	12	100.0	0.0	100.0	100.0
p01-s03-c0087	c0087	alpha-by-m	1000	10	10000	0.99	0.99	0.1	D1_g100	12	31.608125134251576	1.6869575149131109	30.733560318343326	32.48268995015982
p01-s03-c0087	c0087	alpha-by-m	1000	10	10000	0.99	0.99	0.1	D2_g100	12	21.251222950497993	1.3823523876426353	20.534573745801644	21.967872155194343
p01-s03-c0087	c0087	alpha-by-m	1000	10	10000	0.99	0.99	0.1	evenness_g100	12	0.7496104265464142	0.011758180201248062	0.7435146650276956	0.7557061880651328
p01-s03-c0087	c0087	alpha-by-m	1000	10	10000	0.99	0.99	0.1	TV_g100	12	0.12117742375	0.00805702037460216	0.11700044449688236	0.12535440300311765
p01-s03-c0087	c0087	alpha-by-m	1000	10	10000	0.99	0.99	0.1	TV_tail_mean	12	0.118545490095	0.006121641888220164	0.11537186386926589	0.12171911632073411
p01-s03-c0087	c0087	alpha-by-m	1000	10	10000	0.99	0.99	0.1	TV_tail_sd	12	0.012452634221410517	0.003125253719555211	0.010832417399263602	0.014072851043557433
p01-s03-c0088	c0088	alpha-by-m	1000	10	10000	0.99	0.99	0.5	D0_g100	12	100.0	0.0	100.0	100.0
p01-s03-c0088	c0088	alpha-by-m	1000	10	10000	0.99	0.99	0.5	D1_g100	12	34.042045517843626	0.5025248771989722	33.781522906674326	34.302568129012926
p01-s03-c0088	c0088	alpha-by-m	1000	10	10000	0.99	0.99	0.5	D2_g100	12	22.25122587451197	0.3909618935642159	22.048540558818207	22.453911190205734
p01-s03-c0088	c0088	alpha-by-m	1000	10	10000	0.99	0.99	0.5	evenness_g100	12	0.7659862693218008	0.003190770491998096	0.7643320868167461	0.7676404518268555
p01-s03-c0088	c0088	alpha-by-m	1000	10	10000	0.99	0.99	0.5	TV_g100	12	0.03247834775	0.0025118709612152474	0.031176125290121603	0.03378057020987839
p01-s03-c0088	c0088	alpha-by-m	1000	10	10000	0.99	0.99	0.5	TV_tail_mean	12	0.0341852516	0.0007642508297898302	0.03378904311202436	0.03458146008797564
p01-s03-c0088	c0088	alpha-by-m	1000	10	10000	0.99	0.99	0.5	TV_tail_sd	12	0.00344696308821553	0.00035961113485314744	0.003260530861457526	0.0036333953149735336
p01-s03-c0089	c0089	alpha-by-m	1000	10	10000	0.99	0.99	0.9	D0_g100	12	100.0	0.0	100.0	100.0
p01-s03-c0089	c0089	alpha-by-m	1000	10	10000	0.99	0.99	0.9	D1_g100	12	34.25953807447423	0.06770093616385281	34.22444006148366	34.294636087464795
p01-s03-c0089	c0089	alpha-by-m	1000	10	10000	0.99	0.99	0.9	D2_g100	12	22.24256400889071	0.054954171721421814	22.214074266469776	22.271053751311644
p01-s03-c0089	c0089	alpha-by-m	1000	10	10000	0.99	0.99	0.9	evenness_g100	12	0.7673903626277291	0.00042930028724795044	0.7671678016424243	0.7676129236130339
p01-s03-c0089	c0089	alpha-by-m	1000	10	10000	0.99	0.99	0.9	TV_g100	12	0.005882066583333335	0.0005104211558447603	0.005617450325810073	0.006146682840856597
p01-s03-c0089	c0089	alpha-by-m	1000	10	10000	0.99	0.99	0.9	TV_tail_mean	12	0.006025256535	6.75964072145759e-05	0.005990212712669525	0.0060603003573304745
p01-s03-c0089	c0089	alpha-by-m	1000	10	10000	0.99	0.99	0.9	TV_tail_sd	12	0.0005979267447269806	4.02839604728085e-05	0.0005770424401944082	0.0006188110492595531
p01-s03-c0090	c0090	alpha-by-m	1000	10	10000	0.99	0.99	0.99	D0_g100	12	100.0	0.0	100.0	100.0
p01-s03-c0090	c0090	alpha-by-m	1000	10	10000	0.99	0.99	0.99	D1_g100	12	34.231883370392744	0.008023899320152418	34.22772356199819	34.2360431787873
p01-s03-c0090	c0090	alpha-by-m	1000	10	10000	0.99	0.99	0.99	D2_g100	12	22.210122029199084	0.00653637923036878	22.206733391816233	22.213510666581936
p01-s03-c0090	c0090	alpha-by-m	1000	10	10000	0.99	0.99	0.99	evenness_g100	12	0.7672153914398914	5.090191271154731e-05	0.7671890024991348	0.7672417803806479
p01-s03-c0090	c0090	alpha-by-m	1000	10	10000	0.99	0.99	0.99	TV_g100	12	0.0005874775833333401	5.433594991675712e-05	0.0005593083439683546	0.0006156468226983256
p01-s03-c0090	c0090	alpha-by-m	1000	10	10000	0.99	0.99	0.99	TV_tail_mean	12	0.0006049329550000009	7.686954160460773e-06	0.0006009478281720827	0.0006089180818279192
p01-s03-c0090	c0090	alpha-by-m	1000	10	10000	0.99	0.99	0.99	TV_tail_sd	12	6.012167768185747e-05	4.4350150614197855e-06	5.782244483428888e-05	6.242091052942607e-05
